Date;Time;TZ;Speed Current[rpm];Speed Objective[rpm];System Temperature[°C];Frequency[Hz];Date;Time;TZ;FERM Temp Current[°C];FERM Temp Objective[°C];BATH Temp[°C];BATH Temp Objective[°C];Pump Step;Date;Time;TZ;FERM pH Current[no dim.];Ferm pH Objective[no dim.];ACID Volume[mL];BASE Volume[mL]
2018-11-28;05:42:40:056888;-03:00;399.73;400;0.002;20.22461;2018-11-28;05:42:05:769017;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:41:54:059207;-03:00;6.7590000000000003;6.7999999999999998;0.004;0.00013
2018-11-28;05:42:50:011248;-03:00;400.0;400;0.002;20.22595;2018-11-28;05:42:15:754044;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:42:05:675724;-03:00;6.7560000000000002;6.7999999999999998;0.004;0.00013
2018-11-28;05:43:00:121950;-03:00;400.0;400;0.002;20.2272;2018-11-28;05:42:25:829950;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:42:14:293363;-03:00;6.7569999999999997;6.7999999999999998;0.004;0.00013
2018-11-28;05:43:10:082440;-03:00;399.73;400;0.002;20.22825;2018-11-28;05:42:35:091109;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:42:25:910962;-03:00;6.7560000000000002;6.7999999999999998;0.004;0.00013
2018-11-28;05:43:20:036544;-03:00;399.73;400;0.002;20.22937;2018-11-28;05:42:45:240350;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:42:35:527523;-03:00;6.7530000000000001;6.7999999999999998;0.004;0.00013
2018-11-28;05:43:30:144132;-03:00;399.73;400;0.002;20.23028;2018-11-28;05:42:55:239342;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:42:44:148449;-03:00;6.7590000000000003;6.7999999999999998;0.00413;0.00013
2018-11-28;05:43:40:094778;-03:00;400.0;400;0.002;20.23172;2018-11-28;05:43:07:948480;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:42:55:765094;-03:00;6.7640000000000002;6.7999999999999998;0.00413;0.00013
2018-11-28;05:43:50:053017;-03:00;400.0;400;0.002;20.23265;2018-11-28;05:43:15:086430;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:43:04:382739;-03:00;6.7569999999999997;6.7999999999999998;0.00413;0.00013
2018-11-28;05:44:00:006791;-03:00;400.0;400;0.002;20.23344;2018-11-28;05:43:25:358878;-03:00;42.0;42;42.11;42.0;5;2018-11-28;05:43:15:999096;-03:00;6.7560000000000002;6.7999999999999998;0.00413;0.00013
2018-11-28;05:44:10:111502;-03:00;400.27;400;0.002;20.23337;2018-11-28;05:43:35:508801;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:43:25:616739;-03:00;6.7530000000000001;6.7999999999999998;0.00413;0.00013
2018-11-28;05:44:20:065416;-03:00;399.73;400;0.002;20.23372;2018-11-28;05:43:45:539989;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:43:34:233175;-03:00;6.7569999999999997;6.7999999999999998;0.00427;0.00013
2018-11-28;05:44:30:021481;-03:00;400.0;400;0.002;20.23412;2018-11-28;05:43:55:664350;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:43:45:854557;-03:00;6.758;6.7999999999999998;0.00427;0.00013
2018-11-28;05:44:40:120033;-03:00;399.73;400;0.002;20.23443;2018-11-28;05:44:06:530399;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:43:54:470959;-03:00;6.7619999999999996;6.7999999999999998;0.00427;0.00013
2018-11-28;05:44:50:073251;-03:00;399.73;400;0.002;20.23443;2018-11-28;05:44:17:249336;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:44:04:088611;-03:00;6.7530000000000001;6.7999999999999998;0.00427;0.00013
2018-11-28;05:45:00:028632;-03:00;399.73;400;0.002;20.23464;2018-11-28;05:44:26:125794;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:44:15:704764;-03:00;6.7599999999999998;6.7999999999999998;0.0044;0.00013
2018-11-28;05:45:10:135315;-03:00;400.27;400;0.002;20.23497;2018-11-28;05:44:35:386357;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:44:24:322474;-03:00;6.7560000000000002;6.7999999999999998;0.0044;0.00013
2018-11-28;05:45:20:090270;-03:00;400.0;400;0.002;20.23481;2018-11-28;05:44:46:227828;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:44:35:939137;-03:00;6.7560000000000002;6.7999999999999998;0.0044;0.00013
2018-11-28;05:45:30:042249;-03:00;400.0;400;0.002;20.23517;2018-11-28;05:44:55:587022;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:44:45:560488;-03:00;6.7670000000000003;6.7999999999999998;0.0044;0.00013
2018-11-28;05:45:40:142161;-03:00;399.73;400;0.002;20.23555;2018-11-28;05:45:05:670037;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:44:54:178257;-03:00;6.7569999999999997;6.7999999999999998;0.0044;0.00013
2018-11-28;05:45:50:095889;-03:00;400.0;400;0.002;20.23558;2018-11-28;05:45:15:004666;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:45:05:794701;-03:00;6.7560000000000002;6.7999999999999998;0.0044;0.00013
2018-11-28;05:46:00:049956;-03:00;400.0;400;0.002;20.23621;2018-11-28;05:45:25:846232;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:45:14:412454;-03:00;6.7549999999999999;6.7999999999999998;0.0044;0.00013
2018-11-28;05:46:10:000472;-03:00;400.0;400;0.002;20.23659;2018-11-28;05:45:35:135957;-03:00;42.0;42;42.0;42.0;5;2018-11-28;05:45:24:030127;-03:00;6.7549999999999999;6.7999999999999998;0.0044;0.00013
2018-11-28;05:46:20:106973;-03:00;400.0;400;0.002;20.23738;2018-11-28;05:45:45:248720;-03:00;42.0;42;42.01;42.0;5;2018-11-28;05:45:35:647810;-03:00;6.7530000000000001;6.7999999999999998;0.0044;0.00013
2018-11-28;05:46:30:060972;-03:00;400.0;400;0.002;20.23777;2018-11-28;05:45:55:361634;-03:00;42.0;42;42.01;42.0;5;2018-11-28;05:45:44:266657;-03:00;6.7590000000000003;6.7999999999999998;0.00453;0.00013
2018-11-28;05:46:40:010586;-03:00;400.0;400;0.002;20.23765;2018-11-28;05:46:05:465848;-03:00;42.0;42;42.11;42.0;5;2018-11-28;05:45:55:884231;-03:00;6.7569999999999997;6.7999999999999998;0.00453;0.00013
2018-11-28;05:46:50:119865;-03:00;399.73;400;0.002;20.23787;2018-11-28;05:46:15:504380;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:46:05:501987;-03:00;6.7549999999999999;6.7999999999999998;0.00453;0.00013
2018-11-28;05:47:00:071263;-03:00;400.0;400;0.002;20.23832;2018-11-28;05:46:27:124932;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:46:14:119673;-03:00;6.7549999999999999;6.7999999999999998;0.00453;0.00013
2018-11-28;05:47:10:029378;-03:00;400.27;400;0.002;20.23734;2018-11-28;05:46:37:162161;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:46:25:734823;-03:00;6.758;6.7999999999999998;0.00467;0.00013
2018-11-28;05:47:20:118723;-03:00;400.53;400;0.002;20.23539;2018-11-28;05:46:47:108389;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:46:34:352750;-03:00;6.7549999999999999;6.7999999999999998;0.00467;0.00013
2018-11-28;05:47:30:056357;-03:00;400.53;400;0.002;20.23207;2018-11-28;05:46:55:647499;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:46:45:972081;-03:00;6.7679999999999998;6.7999999999999998;0.0048;0.00013
2018-11-28;05:47:40:001549;-03:00;400.27;400;0.002;20.22854;2018-11-28;05:47:05:354085;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:46:55:589755;-03:00;6.7569999999999997;6.7999999999999998;0.0048;0.00013
2018-11-28;05:47:50:097025;-03:00;400.27;400;0.002;20.22671;2018-11-28;05:47:15:420334;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:47:04:207467;-03:00;6.7569999999999997;6.7999999999999998;0.0048;0.00013
2018-11-28;05:48:00:039916;-03:00;400.27;400;0.002;20.22547;2018-11-28;05:47:25:188537;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:47:15:825168;-03:00;6.7560000000000002;6.7999999999999998;0.0048;0.00013
2018-11-28;05:48:10:135389;-03:00;400.27;400;0.002;20.22401;2018-11-28;05:47:36:078525;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:47:24:441856;-03:00;6.7569999999999997;6.7999999999999998;0.0048;0.00013
2018-11-28;05:48:20:087535;-03:00;400.0;400;0.002;20.22322;2018-11-28;05:47:45:465948;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:47:34:062264;-03:00;6.7640000000000002;6.7999999999999998;0.00493;0.00013
2018-11-28;05:48:30:038679;-03:00;400.0;400;0.002;20.2222;2018-11-28;05:47:55:700310;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:47:45:678892;-03:00;6.7619999999999996;6.7999999999999998;0.00493;0.00013
2018-11-28;05:48:40:139924;-03:00;400.0;400;0.002;20.22152;2018-11-28;05:48:05:706816;-03:00;42.0;42;42.11;42.0;5;2018-11-28;05:47:54:296594;-03:00;6.7560000000000002;6.7999999999999998;0.00493;0.00013
2018-11-28;05:48:50:093244;-03:00;400.0;400;0.002;20.22063;2018-11-28;05:48:17:147716;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:48:05:914272;-03:00;6.7569999999999997;6.7999999999999998;0.00493;0.00013
2018-11-28;05:49:00:040226;-03:00;400.0;400;0.002;20.21955;2018-11-28;05:48:25:158080;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:48:15:530686;-03:00;6.758;6.7999999999999998;0.00493;0.00013
2018-11-28;05:49:10:136277;-03:00;400.0;400;0.002;20.21881;2018-11-28;05:48:35:329339;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:48:24:152185;-03:00;6.7560000000000002;6.7999999999999998;0.00493;0.00013
2018-11-28;05:49:20:088514;-03:00;400.0;400;0.002;20.21834;2018-11-28;05:48:45:453094;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:48:35:770032;-03:00;6.7560000000000002;6.7999999999999998;0.00493;0.00013
2018-11-28;05:49:30:037243;-03:00;400.0;400;0.002;20.21767;2018-11-28;05:48:56:488503;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:48:44:386518;-03:00;6.7519999999999998;6.7999999999999998;0.00493;0.00013
2018-11-28;05:49:40:139985;-03:00;400.0;400;0.002;20.21713;2018-11-28;05:49:07:296834;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:48:54:003083;-03:00;6.7510000000000003;6.7999999999999998;0.0052;0.00013
2018-11-28;05:49:50:092245;-03:00;400.0;400;0.002;20.21674;2018-11-28;05:49:15:671627;-03:00;42.0;42;42.12;42.0;5;2018-11-28;05:49:05:623164;-03:00;6.7610000000000001;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:00:040579;-03:00;400.27;400;0.002;20.2163;2018-11-28;05:49:25:080086;-03:00;42.0;42;42.11;42.0;5;2018-11-28;05:49:14:240583;-03:00;6.7629999999999999;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:10:140667;-03:00;400.0;400;0.002;20.21576;2018-11-28;05:49:35:135031;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:49:25:857077;-03:00;6.7569999999999997;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:20:093891;-03:00;400.0;400;0.002;20.21533;2018-11-28;05:49:45:077139;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:49:34:474942;-03:00;6.7560000000000002;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:30:047585;-03:00;400.0;400;0.002;20.21534;2018-11-28;05:49:55:209861;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:49:44:096409;-03:00;6.7519999999999998;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:40:002749;-03:00;400.0;400;0.002;20.21541;2018-11-28;05:50:05:313267;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:49:55:712868;-03:00;6.7530000000000001;6.7999999999999998;0.0052;0.00013
2018-11-28;05:50:50:101566;-03:00;399.2;400;0.002;20.21563;2018-11-28;05:50:17:704798;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:50:04:329472;-03:00;6.7610000000000001;6.7999999999999998;0.00533;0.00013
2018-11-28;05:51:00:054279;-03:00;400.0;400;0.002;20.2156;2018-11-28;05:50:25:499655;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:50:15:947143;-03:00;6.7560000000000002;6.7999999999999998;0.00533;0.00013
2018-11-28;05:51:10:010313;-03:00;400.0;400;0.002;20.21555;2018-11-28;05:50:35:545555;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:50:25:568428;-03:00;6.7530000000000001;6.7999999999999998;0.00533;0.00013
2018-11-28;05:51:20:110702;-03:00;400.0;400;0.002;20.21568;2018-11-28;05:50:45:613507;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:50:34:183478;-03:00;6.7629999999999999;6.7999999999999998;0.00547;0.00013
2018-11-28;05:51:30:063779;-03:00;400.0;400;0.002;20.21582;2018-11-28;05:50:58:001849;-03:00;42.0;42;42.0;42.0;5;2018-11-28;05:50:45:801379;-03:00;6.7619999999999996;6.7999999999999998;0.00547;0.00013
2018-11-28;05:51:40:014390;-03:00;400.0;400;0.002;20.21632;2018-11-28;05:51:05:935289;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:50:54:418895;-03:00;6.7590000000000003;6.7999999999999998;0.00547;0.00013
2018-11-28;05:51:50:124080;-03:00;400.0;400;0.002;20.21659;2018-11-28;05:51:15:135240;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:51:04:040278;-03:00;6.7649999999999997;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:00:074689;-03:00;400.0;400;0.002;20.217;2018-11-28;05:51:25:768062;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:51:15:656971;-03:00;6.7599999999999998;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:10:029596;-03:00;400.0;400;0.002;20.21737;2018-11-28;05:51:37:601039;-03:00;42.0;42;42.01;42.0;5;2018-11-28;05:51:24:274633;-03:00;6.7569999999999997;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:20:130825;-03:00;399.73;400;0.002;20.21762;2018-11-28;05:51:45:378081;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:51:35:891128;-03:00;6.7610000000000001;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:30:089742;-03:00;400.0;400;0.002;20.21834;2018-11-28;05:51:55:480643;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:51:45:508787;-03:00;6.7569999999999997;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:40:037723;-03:00;400.0;400;0.002;20.21851;2018-11-28;05:52:07:120368;-03:00;42.0;42;42.1;42.0;5;2018-11-28;05:51:54:126704;-03:00;6.7549999999999999;6.7999999999999998;0.00547;0.00013
2018-11-28;05:52:50:146251;-03:00;400.0;400;0.002;20.21859;2018-11-28;05:52:16:495689;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:52:05:743178;-03:00;6.7530000000000001;6.7999999999999998;0.00547;0.00013
2018-11-28;05:53:00:095359;-03:00;400.0;400;0.002;20.21838;2018-11-28;05:52:25:030355;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:52:14:360854;-03:00;6.7549999999999999;6.7999999999999998;0.00547;0.00013
2018-11-28;05:53:10:044907;-03:00;400.27;400;0.002;20.21764;2018-11-28;05:52:35:171860;-03:00;42.1;42;42.08;42.0;5;2018-11-28;05:52:25:978255;-03:00;6.7569999999999997;6.7999999999999998;0.00547;0.00013
2018-11-28;05:53:20:136931;-03:00;400.53;400;0.002;20.21465;2018-11-28;05:52:46:071754;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:52:35:598639;-03:00;6.758;6.7999999999999998;0.0056;0.00013
2018-11-28;05:53:30:084468;-03:00;400.0;400;0.002;20.21191;2018-11-28;05:52:55:848275;-03:00;42.1;42;42.04;42.0;5;2018-11-28;05:52:44:215049;-03:00;6.7539999999999996;6.7999999999999998;0.0056;0.00013
2018-11-28;05:53:40:029099;-03:00;400.27;400;0.002;20.21151;2018-11-28;05:53:06:275850;-03:00;42.1;42;42.05;42.0;5;2018-11-28;05:52:55:835339;-03:00;6.7599999999999998;6.7999999999999998;0.00573;0.00013
2018-11-28;05:53:50:131266;-03:00;400.27;400;0.002;20.20979;2018-11-28;05:53:16:374134;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:53:04:453056;-03:00;6.7610000000000001;6.7999999999999998;0.00573;0.00013
2018-11-28;05:54:00:075415;-03:00;400.27;400;0.002;20.20767;2018-11-28;05:53:25:698558;-03:00;42.0;42;42.09;42.0;5;2018-11-28;05:53:14:069371;-03:00;6.7569999999999997;6.7999999999999998;0.00573;0.00013
2018-11-28;05:54:10:030334;-03:00;400.0;400;0.002;20.20807;2018-11-28;05:53:36:687465;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:53:25:687106;-03:00;6.758;6.7999999999999998;0.00573;0.00013
2018-11-28;05:54:20:125484;-03:00;400.27;400;0.002;20.2063;2018-11-28;05:53:45:985597;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:53:34:304817;-03:00;6.7599999999999998;6.7999999999999998;0.00573;0.00013
2018-11-28;05:54:30:077863;-03:00;400.53;400;0.002;20.20498;2018-11-28;05:53:55:265969;-03:00;42.1;42;42.03;42.0;5;2018-11-28;05:53:45:921196;-03:00;6.7599999999999998;6.7999999999999998;0.00573;0.00013
2018-11-28;05:54:40:018681;-03:00;400.53;400;0.002;20.20284;2018-11-28;05:54:05:493152;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:53:55:537447;-03:00;6.7590000000000003;6.7999999999999998;0.00587;0.00013
2018-11-28;05:54:50:111917;-03:00;400.27;400;0.002;20.20075;2018-11-28;05:54:15:573730;-03:00;42.1;42;42.02;42.0;5;2018-11-28;05:54:04:158809;-03:00;6.7629999999999999;6.7999999999999998;0.00587;0.00013
2018-11-28;05:55:00:068268;-03:00;399.73;400;0.002;20.20007;2018-11-28;05:54:25:607729;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:54:15:776456;-03:00;6.758;6.7999999999999998;0.00587;0.00013
2018-11-28;05:55:10:017346;-03:00;400.53;400;0.002;20.20002;2018-11-28;05:54:36:348340;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:54:24:392543;-03:00;6.7539999999999996;6.7999999999999998;0.006;0.00013
2018-11-28;05:55:20:125476;-03:00;400.0;400;0.002;20.20003;2018-11-28;05:54:45:567910;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:54:34:009996;-03:00;6.7590000000000003;6.7999999999999998;0.006;0.00013
2018-11-28;05:55:30:075037;-03:00;400.27;400;0.002;20.19999;2018-11-28;05:54:56:457566;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:54:45:626703;-03:00;6.7480000000000002;6.7999999999999998;0.00613;0.00013
2018-11-28;05:55:40:033858;-03:00;400.53;400;0.002;20.20002;2018-11-28;05:55:05:074557;-03:00;42.0;42;42.06;42.0;5;2018-11-28;05:54:54:246674;-03:00;6.758;6.7999999999999998;0.00613;0.00013
2018-11-28;05:55:50:135952;-03:00;400.53;400;0.002;20.20007;2018-11-28;05:55:15:167972;-03:00;42.1;42;42.05;42.0;5;2018-11-28;05:55:05:864572;-03:00;6.7569999999999997;6.7999999999999998;0.00613;0.00013
2018-11-28;05:56:00:088882;-03:00;400.53;400;0.002;20.20019;2018-11-28;05:55:25:364115;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:55:14:481111;-03:00;6.7539999999999996;6.7999999999999998;0.00613;0.00013
2018-11-28;05:56:10:037624;-03:00;400.27;400;0.002;20.20011;2018-11-28;05:55:35:647016;-03:00;42.0;42;42.0;42.0;5;2018-11-28;05:55:24:101272;-03:00;6.7599999999999998;6.7999999999999998;0.00627;0.00013
2018-11-28;05:56:20:141387;-03:00;400.0;400;0.002;20.2002;2018-11-28;05:55:45:587641;-03:00;42.0;42;42.01;42.0;5;2018-11-28;05:55:35:718933;-03:00;6.758;6.7999999999999998;0.00627;0.00013
2018-11-28;05:56:30:098507;-03:00;399.73;400;0.002;20.20008;2018-11-28;05:55:56:482336;-03:00;42.0;42;42.0;42.0;5;2018-11-28;05:55:44:336811;-03:00;6.7549999999999999;6.7999999999999998;0.00627;0.00013
2018-11-28;05:56:40:046618;-03:00;400.53;400;0.002;20.2;2018-11-28;05:56:05:092173;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:55:55:952965;-03:00;6.7530000000000001;6.7999999999999998;0.00627;0.00013
2018-11-28;05:56:50:152516;-03:00;400.53;400;0.002;20.20007;2018-11-28;05:56:17:551199;-03:00;42.0;42;42.1;42.0;5;2018-11-28;05:56:05:569286;-03:00;6.7590000000000003;6.7999999999999998;0.0064;0.00013
2018-11-28;05:57:00:105180;-03:00;400.0;400;0.002;20.20019;2018-11-28;05:56:25:358604;-03:00;42.0;42;42.1;42.0;5;2018-11-28;05:56:14:186924;-03:00;6.7560000000000002;6.7999999999999998;0.0064;0.00013
2018-11-28;05:57:10:055633;-03:00;400.53;400;0.002;20.20005;2018-11-28;05:56:35:393429;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:56:25:804621;-03:00;6.7549999999999999;6.7999999999999998;0.0064;0.00013
2018-11-28;05:57:20:006830;-03:00;398.67;400;0.002;20.20009;2018-11-28;05:56:47:893627;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:56:34:424721;-03:00;6.758;6.7999999999999998;0.0064;0.00013
2018-11-28;05:57:30:112165;-03:00;399.2;400;0.002;20.19996;2018-11-28;05:56:55:663208;-03:00;42.0;42;42.07;42.0;5;2018-11-28;05:56:44:041558;-03:00;6.7590000000000003;6.7999999999999998;0.00653;0.00013
2018-11-28;05:57:40:066299;-03:00;399.2;400;0.002;20.19999;2018-11-28;05:57:05:804442;-03:00;42.0;42;42.1;42.0;5;2018-11-28;05:56:55:659228;-03:00;6.7549999999999999;6.7999999999999998;0.00653;0.00013
2018-11-28;05:57:50:015492;-03:00;400.53;400;0.002;20.20008;2018-11-28;05:57:15:093193;-03:00;42.0;42;42.09;42.0;5;2018-11-28;05:57:04:278416;-03:00;6.7569999999999997;6.7999999999999998;0.00667;0.00013
2018-11-28;05:58:00:121361;-03:00;400.0;400;0.002;20.20005;2018-11-28;05:57:25:197845;-03:00;42.0;42;42.1;42.0;5;2018-11-28;05:57:15:896176;-03:00;6.7549999999999999;6.7999999999999998;0.00667;0.00013
2018-11-28;05:58:10:081104;-03:00;400.0;400;0.002;20.20004;2018-11-28;05:57:35:244564;-03:00;42.0;42;42.08;42.0;5;2018-11-28;05:57:25:512615;-03:00;6.7460000000000004;6.7999999999999998;0.0068;0.00013
2018-11-28;05:58:20:032515;-03:00;399.47;400;0.002;20.19996;2018-11-28;05:57:47:688717;-03:00;42.1;42;42.05;42.0;5;2018-11-28;05:57:34:129547;-03:00;6.7519999999999998;6.7999999999999998;0.0068;0.00013
2018-11-28;05:58:30:131559;-03:00;398.67;400;0.002;20.20011;2018-11-28;05:57:55:422616;-03:00;42.1;42;42.04;42.0;5;2018-11-28;05:57:45:748832;-03:00;6.7599999999999998;6.7999999999999998;0.00693;0.00013
2018-11-28;05:58:40:086753;-03:00;400.0;400;0.002;20.20018;2018-11-28;05:58:05:550506;-03:00;42.1;42;42.01;42.0;5;2018-11-28;05:57:54:366488;-03:00;6.758;6.7999999999999998;0.00693;0.00013
2018-11-28;05:58:50:041645;-03:00;398.67;400;0.002;20.20005;2018-11-28;05:58:15:027116;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:58:05:983926;-03:00;6.7549999999999999;6.7999999999999998;0.00693;0.00013
2018-11-28;05:59:00:142357;-03:00;398.67;400;0.002;20.20009;2018-11-28;05:58:27:324237;-03:00;42.1;42;42.04;42.0;5;2018-11-28;05:58:15:603713;-03:00;6.7560000000000002;6.7999999999999998;0.00707;0.00013
2018-11-28;05:59:10:096772;-03:00;400.27;400;0.002;20.20013;2018-11-28;05:58:35:856235;-03:00;42.1;42;42.05;42.0;5;2018-11-28;05:58:24:221600;-03:00;6.7560000000000002;6.7999999999999998;0.00707;0.00013
2018-11-28;05:59:20:051043;-03:00;400.53;400;0.002;20.20013;2018-11-28;05:58:45:148729;-03:00;42.1;42;42.05;42.0;5;2018-11-28;05:58:35:838005;-03:00;6.7510000000000003;6.7999999999999998;0.00707;0.00013
2018-11-28;05:59:30:004363;-03:00;400.53;400;0.002;20.20005;2018-11-28;05:58:55:211869;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:58:44:454308;-03:00;6.7610000000000001;6.7999999999999998;0.0072;0.00013
2018-11-28;05:59:40:104330;-03:00;400.53;400;0.002;20.2;2018-11-28;05:59:05:271335;-03:00;42.0;42;42.03;42.0;5;2018-11-28;05:58:54:075693;-03:00;6.7590000000000003;6.7999999999999998;0.0072;0.00013
2018-11-28;05:59:50:059964;-03:00;398.94;400;0.002;20.20006;2018-11-28;05:59:16:200212;-03:00;42.1;42;42.03;42.0;5;2018-11-28;05:59:05:693344;-03:00;6.7549999999999999;6.7999999999999998;0.0072;0.00013
2018-11-28;06:00:00:006886;-03:00;400.53;400;0.002;20.20004;2018-11-28;05:59:25:501204;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:59:14:309954;-03:00;6.7510000000000003;6.7999999999999998;0.0072;0.00013
2018-11-28;06:00:10:111150;-03:00;399.2;400;0.002;20.19999;2018-11-28;05:59:37:141720;-03:00;42.0;42;42.05;42.0;5;2018-11-28;05:59:25:925912;-03:00;6.758;6.7999999999999998;0.00733;0.00013
2018-11-28;06:00:20:067061;-03:00;400.53;400;0.002;20.20001;2018-11-28;05:59:45:160634;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:59:35:543578;-03:00;6.7539999999999996;6.7999999999999998;0.00733;0.00013
2018-11-28;06:00:30:013919;-03:00;399.2;400;0.002;20.19999;2018-11-28;05:59:55:096905;-03:00;42.0;42;42.04;42.0;5;2018-11-28;05:59:44:164049;-03:00;6.7549999999999999;6.7999999999999998;0.00747;0.00013
2018-11-28;06:00:40:119462;-03:00;397.88;400;0.002;20.20011;2018-11-28;06:00:05:194808;-03:00;42.0;42;42.02;42.0;5;2018-11-28;05:59:55:780325;-03:00;6.7549999999999999;6.7999999999999998;0.00747;0.00013
2018-11-28;06:00:50:075520;-03:00;400.53;400;0.002;20.20002;2018-11-28;06:00:16:719432;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:00:04:400935;-03:00;6.758;6.7999999999999998;0.0076;0.00013
2018-11-28;06:01:00:028221;-03:00;400.53;400;0.002;20.19997;2018-11-28;06:00:26:091116;-03:00;42.0;42;42.04;42.0;5;2018-11-28;06:00:14:018642;-03:00;6.7539999999999996;6.7999999999999998;0.0076;0.00013
2018-11-28;06:01:10:131586;-03:00;399.2;400;0.002;20.19999;2018-11-28;06:00:35:463691;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:00:25:635161;-03:00;6.7539999999999996;6.7999999999999998;0.0076;0.00013
